feature,mean_importance
fixed_acidity,0.032344630887556146
citric_acid,0.03578215024487054
residual_sugar,0.035798659221894666
pH,0.05061367827725294
free_sulfur_dioxide,0.05238535244379583
chlorides,0.06065968850084578
sulphates,0.0628004095071091
volatile_acidity,0.12391380123346099
alcohol,0.3099299445735764
